0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
det,nyg,21,-17,1,0,3,5,0,0,-13,1,0,0,-3,-20,1,0,7,-7,1,0,-6,-3,0,0,11,-16,1,0,-13,-9,0,0,-14,-9,0,0,11,-13,1,0,-6,-20,1,0,-13,6,0,0,8,1,1,0,-10,4,0,0,-3,-6,1,0,4,-3,1,0,-12,-4,0,0,15,-10,1,0
kan,htx,-14,-4,0,0,8,-13,1,0,-7,-9,1,0,5,8,0,0,4,-10,1,0,-1,2,0,0,-17,8,0,0,-9,-6,0,0,0,0,0,1,-13,11,0,0,8,1,1,0,-10,4,0,0,-6,-20,1,0,-13,6,0,0,0,1,0,0,-7,-9,1,0,-3,4,0,0,-16,-10,0,0
den,nyj,-6,8,0,0,3,-3,1,0,-10,4,0,0,-6,-9,1,0,1,-6,1,0,6,-13,1,0,-12,-4,0,0,15,-9,1,0,1,11,0,0,6,-3,1,0,15,-9,1,0,8,0,1,0,1,-13,1,0,-13,-9,0,0,7,15,0,0,-16,11,0,0,-9,-13,1,0,-8,-13,1,0
sfo,rai,1,4,0,0,-9,-7,0,0,-13,8,0,0,-11,-6,0,0,5,-20,1,0,4,1,1,0,18,-16,1,0,-7,-9,1,0,-2,-9,1,0,12,4,1,0,1,8,0,0,0,1,0,0,18,-13,1,0,-3,4,0,0,-10,4,0,0,7,4,1,0,-16,18,0,0,-6,-10,1,0
min,dal,-3,6,0,0,1,-13,1,0,-13,-9,0,0,15,-9,1,0,8,0,1,0,9,12,0,0,-9,-4,0,0,-8,-13,1,0,0,0,0,1,4,11,0,0,4,-10,1,0,-3,4,0,0,-3,3,0,0,6,-13,1,0,7,4,1,0,11,1,1,0,-4,-9,1,0,0,0,0,1
was,clt,-7,-10,1,0,-6,-11,1,0,-7,7,0,0,5,3,1,0,-6,-3,0,0,5,-20,1,0,12,9,1,0,-9,-7,0,0,-10,-6,0,0,-4,-14,1,0,5,8,0,0,4,-10,1,0,8,-13,1,0,-7,-9,1,0,-20,5,0,0,-10,15,0,0,8,-9,1,0,-6,1,0,0
jax,oti,13,3,1,0,8,5,1,0,-20,5,0,0,-9,15,0,0,7,15,0,0,4,-10,1,0,15,-9,1,0,12,9,1,0,-3,4,0,0,11,4,1,0,-3,3,0,0,6,-13,1,0,4,-10,1,0,-3,4,0,0,-10,4,0,0,8,-9,1,0,-9,15,0,0,8,-5,1,0
buf,rav,3,13,0,0,-9,15,0,0,7,15,0,0,8,5,1,0,-20,5,0,0,8,0,1,0,5,-9,1,0,-9,5,0,0,15,1,1,0,-3,0,0,0,8,-6,1,0,-6,-9,1,0,18,-9,1,0,15,7,1,0,3,-3,1,0,-10,4,0,0,15,-10,1,0,-4,-12,1,0
mia,pit,0,-3,1,0,-9,18,0,0,0,8,0,0,-10,-7,0,0,5,3,1,0,15,7,1,0,-9,5,0,0,5,-9,1,0,-14,-13,0,0,5,-13,1,0,-9,-6,0,0,15,-10,1,0,-13,-3,0,0,0,-3,1,0,1,-6,1,0,-13,-8,0,0,-3,-16,1,0,-6,-9,1,0
nor,cle,8,-17,1,0,-3,7,0,0,-7,-9,1,0,1,-2,1,0,-10,15,0,0,-13,18,0,0,1,0,1,0,-16,-3,0,0,-16,-3,0,0,-13,5,0,0,-13,-3,0,0,0,-3,1,0,-9,-6,0,0,15,-10,1,0,-7,-9,1,0,4,1,1,0,-3,-16,1,0,-8,-13,1,0
phi,oti,8,-6,1,0,4,1,1,0,-11,-6,0,0,-3,-13,1,0,-7,-9,1,0,-9,-7,0,0,-13,8,0,0,-7,7,0,0,4,7,0,0,7,-20,1,0,11,4,1,0,-3,3,0,0,13,3,1,0,8,5,1,0,4,-10,1,0,-3,4,0,0,-10,4,0,0,8,-9,1,0
tam,ram,-17,8,0,0,1,-2,1,0,-10,15,0,0,-3,7,0,0,-7,-9,1,0,-3,0,0,0,-3,-16,1,0,-4,-12,1,0,-8,-14,1,0,-3,-6,1,0,-17,21,0,0,-3,-20,1,0,4,12,0,0,18,-13,1,0,3,5,0,0,-13,1,0,0,4,-3,1,0,-9,8,0,0
sfo,car,-6,-14,1,0,1,4,0,0,-9,-7,0,0,12,4,1,0,1,8,0,0,-11,-6,0,0,5,-20,1,0,4,1,1,0,18,-16,1,0,-17,0,0,0,-9,-7,0,0,-16,-3,0,0,-20,-6,0,0,-3,-6,1,0,1,4,0,0,2,-1,1,0,-8,-13,1,0,1,15,0,0
kan,jax,8,12,0,0,-14,-4,0,0,8,-13,1,0,-13,11,0,0,8,1,1,0,5,8,0,0,4,-10,1,0,-1,2,0,0,-17,8,0,0,-20,7,0,0,13,3,1,0,8,5,1,0,11,4,1,0,-3,3,0,0,-9,15,0,0,7,15,0,0,4,-10,1,0,15,-9,1,0
was,chi,1,4,0,0,-7,-10,1,0,-6,-11,1,0,-4,-14,1,0,5,8,0,0,5,3,1,0,-6,-3,0,0,5,-20,1,0,12,9,1,0,-3,0,0,0,0,-17,1,0,-20,-6,0,0,-20,-3,0,0,4,-3,1,0,-9,-7,0,0,-16,-3,0,0,-13,6,0,0,-9,15,0,0
atl,cin,-6,8,0,0,-3,-13,1,0,-7,-9,1,0,4,1,1,0,-11,-6,0,0,0,-3,1,0,-6,1,0,0,-13,8,0,0,-1,2,0,0,-2,1,0,0,-3,0,0,0,-3,-16,1,0,-10,15,0,0,-3,-16,1,0,-6,1,0,0,-9,-7,0,0,-16,-3,0,0,-5,8,0,0
sea,crd,0,-3,1,0,-20,-3,0,0,4,-3,1,0,0,-17,1,0,-20,-6,0,0,7,-7,1,0,-9,-7,0,0,15,-10,1,0,-9,-2,0,0,7,-3,1,0,-13,18,0,0,1,0,1,0,-7,-9,1,0,1,4,0,0,-3,4,0,0,15,-10,1,0,-7,-9,1,0,-10,15,0,0
sdg,nwe,-6,-3,0,0,4,12,0,0,18,-13,1,0,-17,21,0,0,-3,-20,1,0,1,8,0,0,0,1,0,0,1,0,1,0,-16,18,0,0,0,-3,1,0,18,-9,1,0,15,7,1,0,8,-6,1,0,-6,-9,1,0,0,8,0,0,-9,-13,1,0,-16,11,0,0,-13,-8,0,0
den,rai,-3,1,0,0,-6,8,0,0,3,-3,1,0,6,-3,1,0,15,-9,1,0,-6,-9,1,0,1,-6,1,0,6,-13,1,0,-12,-4,0,0,-14,-6,0,0,12,4,1,0,1,8,0,0,1,4,0,0,-9,-7,0,0,18,-13,1,0,-3,4,0,0,-10,4,0,0,7,4,1,0
min,gnb,1,-2,1,0,-3,6,0,0,1,-13,1,0,4,11,0,0,4,-10,1,0,15,-9,1,0,8,0,1,0,9,12,0,0,-9,-4,0,0,-3,0,0,0,-10,-7,0,0,5,3,1,0,-9,18,0,0,0,8,0,0,-6,-11,1,0,-7,7,0,0,-13,1,0,0,9,12,0,0
nyg,dal,5,-3,1,0,11,-13,1,0,-6,-20,1,0,21,-17,1,0,3,5,0,0,8,1,1,0,-10,4,0,0,-3,-6,1,0,4,-3,1,0,-2,1,0,0,4,11,0,0,4,-10,1,0,-3,6,0,0,1,-13,1,0,-3,3,0,0,6,-13,1,0,7,4,1,0,11,1,1,0
ram,car,-6,-5,0,0,-3,-6,1,0,-17,21,0,0,-17,8,0,0,1,-2,1,0,4,12,0,0,18,-13,1,0,3,5,0,0,-13,1,0,0,0,-3,1,0,-17,0,0,0,-9,-7,0,0,-6,-14,1,0,1,4,0,0,-20,-6,0,0,-3,-6,1,0,1,4,0,0,2,-1,1,0
was,det,-6,-9,1,0,1,4,0,0,-7,-10,1,0,-3,0,0,0,0,-17,1,0,-4,-14,1,0,5,8,0,0,5,3,1,0,-6,-3,0,0,-3,5,0,0,21,-17,1,0,3,5,0,0,11,-13,1,0,-6,-20,1,0,-3,-20,1,0,7,-7,1,0,-6,-3,0,0,11,-16,1,0
gnb,nyj,5,1,1,0,-3,0,0,0,-10,-7,0,0,1,-2,1,0,-3,6,0,0,-9,18,0,0,0,8,0,0,-6,-11,1,0,-7,7,0,0,1,-3,1,0,6,-3,1,0,15,-9,1,0,-6,8,0,0,3,-3,1,0,1,-13,1,0,-13,-9,0,0,7,15,0,0,-16,11,0,0
jax,dal,-3,19,0,0,-20,7,0,0,13,3,1,0,8,12,0,0,-14,-4,0,0,11,4,1,0,-3,3,0,0,-9,15,0,0,7,15,0,0,12,18,0,0,-2,1,0,0,4,11,0,0,5,-3,1,0,11,-13,1,0,-3,6,0,0,1,-13,1,0,-3,3,0,0,6,-13,1,0
mia,cin,-1,0,0,0,0,-3,1,0,-9,18,0,0,5,-13,1,0,-9,-6,0,0,-10,-7,0,0,5,3,1,0,15,7,1,0,-9,5,0,0,9,16,0,0,-2,1,0,0,-3,0,0,0,-6,8,0,0,-3,-13,1,0,-10,15,0,0,-3,-16,1,0,-6,1,0,0,-9,-7,0,0
sfo,den,-3,0,0,0,-6,-14,1,0,1,4,0,0,-17,0,0,0,-9,-7,0,0,12,4,1,0,1,8,0,0,-11,-6,0,0,5,-20,1,0,-9,36,0,0,-3,1,0,0,-6,8,0,0,-14,-6,0,0,12,4,1,0,6,-3,1,0,15,-9,1,0,-6,-9,1,0,1,-6,1,0
buf,kan,11,14,0,0,3,13,0,0,-9,15,0,0,-3,0,0,0,8,-6,1,0,8,5,1,0,-20,5,0,0,8,0,1,0,5,-9,1,0,19,-3,1,0,8,12,0,0,-14,-4,0,0,-20,7,0,0,13,3,1,0,-13,11,0,0,8,1,1,0,5,8,0,0,4,-10,1,0
oti,sdg,14,-4,1,0,7,-20,1,0,11,4,1,0,8,-6,1,0,4,1,1,0,13,3,1,0,8,5,1,0,4,-10,1,0,-3,4,0,0,-3,0,0,0,-6,-3,0,0,4,12,0,0,0,-3,1,0,18,-9,1,0,-17,21,0,0,-3,-20,1,0,1,8,0,0,0,1,0,0
crd,tam,-13,-1,0,0,7,-3,1,0,-13,18,0,0,0,-3,1,0,-20,-3,0,0,-7,-9,1,0,1,4,0,0,-3,4,0,0,15,-10,1,0,-5,-6,1,0,-17,8,0,0,1,-2,1,0,-3,-6,1,0,-17,21,0,0,-3,7,0,0,-7,-9,1,0,-3,0,0,0,-3,-16,1,0
min,nwe,1,5,0,0,1,-2,1,0,-3,6,0,0,-3,0,0,0,-10,-7,0,0,4,11,0,0,4,-10,1,0,15,-9,1,0,8,0,1,0,0,-3,1,0,0,-3,1,0,18,-9,1,0,-6,-3,0,0,4,12,0,0,8,-6,1,0,-6,-9,1,0,0,8,0,0,-9,-13,1,0
rai,sea,36,-9,1,0,-14,-6,0,0,12,4,1,0,-3,1,0,0,-6,8,0,0,1,4,0,0,-9,-7,0,0,18,-13,1,0,-3,4,0,0,-1,-13,1,0,0,-3,1,0,-20,-3,0,0,7,-3,1,0,-13,18,0,0,0,-17,1,0,-20,-6,0,0,7,-7,1,0,-9,-7,0,0
pit,nor,0,-1,1,0,5,-13,1,0,-9,-6,0,0,0,-3,1,0,-9,18,0,0,-13,-3,0,0,0,-3,1,0,1,-6,1,0,-13,-8,0,0,-6,7,0,0,8,-17,1,0,-3,7,0,0,-13,5,0,0,-13,-3,0,0,1,-2,1,0,-10,15,0,0,-13,18,0,0,1,0,1,0
clt,htx,4,1,1,0,-4,-14,1,0,5,8,0,0,-7,-10,1,0,-6,-11,1,0,8,-13,1,0,-7,-9,1,0,-20,5,0,0,-10,15,0,0,12,8,1,0,-13,11,0,0,8,1,1,0,-14,-4,0,0,8,-13,1,0,-6,-20,1,0,-13,6,0,0,0,1,0,0,-7,-9,1,0
tam,atl,15,12,1,0,-5,-6,1,0,-17,8,0,0,-13,-1,0,0,7,-3,1,0,-3,-6,1,0,-17,21,0,0,-3,7,0,0,-7,-9,1,0,16,9,1,0,-6,8,0,0,-3,-13,1,0,-2,1,0,0,-3,0,0,0,4,1,1,0,-11,-6,0,0,0,-3,1,0,-6,1,0,0
buf,chi,-13,-10,0,0,11,14,0,0,3,13,0,0,19,-3,1,0,8,12,0,0,-3,0,0,0,8,-6,1,0,8,5,1,0,-20,5,0,0,-9,-6,0,0,-3,0,0,0,0,-17,1,0,1,4,0,0,-7,-10,1,0,-20,-3,0,0,4,-3,1,0,-9,-7,0,0,-16,-3,0,0
cle,nwe,7,-6,1,0,-13,5,0,0,-13,-3,0,0,8,-17,1,0,-3,7,0,0,-9,-6,0,0,15,-10,1,0,-7,-9,1,0,4,1,1,0,5,-5,1,0,0,-3,1,0,0,-3,1,0,1,5,0,0,1,-2,1,0,-6,-3,0,0,4,12,0,0,8,-6,1,0,-6,-9,1,0
sdg,htx,10,2,1,0,-3,0,0,0,-6,-3,0,0,14,-4,1,0,7,-20,1,0,0,-3,1,0,18,-9,1,0,-17,21,0,0,-3,-20,1,0,-6,7,0,0,12,8,1,0,-13,11,0,0,4,1,1,0,-4,-14,1,0,-14,-4,0,0,8,-13,1,0,-6,-20,1,0,-13,6,0,0
mia,rav,-1,-9,1,0,-1,0,0,0,0,-3,1,0,9,16,0,0,-2,1,0,0,5,-13,1,0,-9,-6,0,0,-10,-7,0,0,5,3,1,0,14,11,1,0,-3,0,0,0,8,-6,1,0,3,13,0,0,-9,15,0,0,18,-9,1,0,15,7,1,0,3,-3,1,0,-10,4,0,0
det,nyj,14,2,1,0,-3,5,0,0,21,-17,1,0,-6,-9,1,0,1,4,0,0,11,-13,1,0,-6,-20,1,0,-3,-20,1,0,7,-7,1,0,-23,-14,0,0,1,-3,1,0,6,-3,1,0,5,1,1,0,-3,0,0,0,-6,8,0,0,3,-3,1,0,1,-13,1,0,-13,-9,0,0
nor,car,-3,-13,1,0,-6,7,0,0,8,-17,1,0,0,-1,1,0,5,-13,1,0,-13,5,0,0,-13,-3,0,0,1,-2,1,0,-10,15,0,0,-13,-3,0,0,0,-3,1,0,-17,0,0,0,-6,-5,0,0,-3,-6,1,0,-6,-14,1,0,1,4,0,0,-20,-6,0,0,-3,-6,1,0
min,crd,-5,5,0,0,1,5,0,0,1,-2,1,0,0,-3,1,0,0,-3,1,0,-3,0,0,0,-10,-7,0,0,4,11,0,0,4,-10,1,0,12,15,0,0,-13,-1,0,0,7,-3,1,0,-5,-6,1,0,-17,8,0,0,0,-3,1,0,-20,-3,0,0,-7,-9,1,0,1,4,0,0
nyg,sea,18,12,1,0,5,-3,1,0,11,-13,1,0,-2,1,0,0,4,11,0,0,21,-17,1,0,3,5,0,0,8,1,1,0,-10,4,0,0,-20,10,0,0,-1,-13,1,0,0,-3,1,0,36,-9,1,0,-14,-6,0,0,7,-3,1,0,-13,18,0,0,0,-17,1,0,-20,-6,0,0
rai,kan,10,-20,1,0,36,-9,1,0,-14,-6,0,0,-1,-13,1,0,0,-3,1,0,-3,1,0,0,-6,8,0,0,1,4,0,0,-9,-7,0,0,-10,-13,1,0,19,-3,1,0,8,12,0,0,11,14,0,0,3,13,0,0,-20,7,0,0,13,3,1,0,-13,11,0,0,8,1,1,0
phi,clt,-4,14,0,0,8,-6,1,0,4,1,1,0,7,-20,1,0,11,4,1,0,-3,-13,1,0,-7,-9,1,0,-9,-7,0,0,-13,8,0,0,7,-6,1,0,4,1,1,0,-4,-14,1,0,12,8,1,0,-13,11,0,0,-7,-10,1,0,-6,-11,1,0,8,-13,1,0,-7,-9,1,0
dal,gnb,-6,12,0,0,12,18,0,0,-2,1,0,0,-3,19,0,0,-20,7,0,0,5,-3,1,0,11,-13,1,0,-3,6,0,0,1,-13,1,0,-14,-23,1,0,5,1,1,0,-3,0,0,0,1,-3,1,0,6,-3,1,0,1,-2,1,0,-3,6,0,0,-9,18,0,0,0,8,0,0
cin,pit,-9,-1,0,0,9,16,0,0,-2,1,0,0,-1,0,0,0,0,-3,1,0,-6,8,0,0,-3,-13,1,0,-10,15,0,0,-3,-16,1,0,-13,-3,0,0,0,-1,1,0,5,-13,1,0,-6,7,0,0,8,-17,1,0,0,-3,1,0,-9,18,0,0,-13,-3,0,0,0,-3,1,0
rav,atl,3,-13,1,0,14,11,1,0,-3,0,0,0,-1,-9,1,0,-1,0,0,0,3,13,0,0,-9,15,0,0,18,-9,1,0,15,7,1,0,4,-2,1,0,16,9,1,0,-6,8,0,0,15,12,1,0,-5,-6,1,0,-2,1,0,0,-3,0,0,0,4,1,1,0,-11,-6,0,0
det,buf,-3,0,0,0,14,2,1,0,-3,5,0,0,-23,-14,0,0,1,-3,1,0,-6,-9,1,0,1,4,0,0,11,-13,1,0,-6,-20,1,0,-4,-1,0,0,-13,-10,0,0,11,14,0,0,-9,-6,0,0,-3,0,0,0,19,-3,1,0,8,12,0,0,-3,0,0,0,8,-6,1,0
car,tam,-20,11,0,0,-13,-3,0,0,0,-3,1,0,-3,-13,1,0,-6,7,0,0,-6,-5,0,0,-3,-6,1,0,-6,-14,1,0,1,4,0,0,-2,4,0,0,15,12,1,0,-5,-6,1,0,16,9,1,0,-6,8,0,0,-13,-1,0,0,7,-3,1,0,-3,-6,1,0,-17,21,0,0
min,chi,4,1,1,0,-5,5,0,0,1,5,0,0,12,15,0,0,-13,-1,0,0,0,-3,1,0,0,-3,1,0,-3,0,0,0,-10,-7,0,0,-1,-4,1,0,-9,-6,0,0,-3,0,0,0,-13,-10,0,0,11,14,0,0,1,4,0,0,-7,-10,1,0,-20,-3,0,0,4,-3,1,0
cin,clt,-2,4,0,0,-9,-1,0,0,9,16,0,0,-13,-3,0,0,0,-1,1,0,-1,0,0,0,0,-3,1,0,-6,8,0,0,-3,-13,1,0,1,3,0,0,7,-6,1,0,4,1,1,0,-4,14,0,0,8,-6,1,0,12,8,1,0,-13,11,0,0,-7,-10,1,0,-6,-11,1,0
cle,nyj,11,-9,1,0,7,-6,1,0,-13,5,0,0,5,-5,1,0,0,-3,1,0,8,-17,1,0,-3,7,0,0,-9,-6,0,0,15,-10,1,0,0,-3,1,0,-23,-14,0,0,1,-3,1,0,14,2,1,0,-3,5,0,0,5,1,1,0,-3,0,0,0,-6,8,0,0,3,-3,1,0
mia,oti,-13,3,0,0,-1,-9,1,0,-1,0,0,0,14,11,1,0,-3,0,0,0,9,16,0,0,-2,1,0,0,5,-13,1,0,-9,-6,0,0,2,10,0,0,14,-4,1,0,7,-20,1,0,-3,0,0,0,-6,-3,0,0,8,-6,1,0,4,1,1,0,13,3,1,0,8,5,1,0
htx,jax,0,6,0,0,-6,7,0,0,12,8,1,0,10,2,1,0,-3,0,0,0,4,1,1,0,-4,-14,1,0,-14,-4,0,0,8,-13,1,0,12,-6,1,0,-3,19,0,0,-20,7,0,0,12,18,0,0,-2,1,0,0,8,12,0,0,-14,-4,0,0,11,4,1,0,-3,3,0,0
den,kan,-7,1,0,0,-9,36,0,0,-3,1,0,0,-3,0,0,0,-6,-14,1,0,-14,-6,0,0,12,4,1,0,6,-3,1,0,15,-9,1,0,-3,0,0,0,-10,-13,1,0,19,-3,1,0,10,-20,1,0,36,-9,1,0,11,14,0,0,3,13,0,0,-20,7,0,0,13,3,1,0
crd,sea,1,4,0,0,12,15,0,0,-13,-1,0,0,-5,5,0,0,1,5,0,0,-5,-6,1,0,-17,8,0,0,0,-3,1,0,-20,-3,0,0,-16,18,0,0,-20,10,0,0,-1,-13,1,0,18,12,1,0,5,-3,1,0,36,-9,1,0,-14,-6,0,0,7,-3,1,0,-13,18,0,0
dal,nyg,-16,22,0,0,-6,12,0,0,12,18,0,0,-14,-23,1,0,5,1,1,0,-3,19,0,0,-20,7,0,0,5,-3,1,0,11,-13,1,0,18,-16,1,0,18,12,1,0,5,-3,1,0,-20,10,0,0,-1,-13,1,0,-2,1,0,0,4,11,0,0,21,-17,1,0,3,5,0,0
ram,sfo,-3,-13,1,0,-6,-5,0,0,-3,-6,1,0,0,-3,1,0,-17,0,0,0,-17,8,0,0,1,-2,1,0,4,12,0,0,18,-13,1,0,1,-7,1,0,-3,0,0,0,-6,-14,1,0,-9,36,0,0,-3,1,0,0,-17,0,0,0,-9,-7,0,0,12,4,1,0,1,8,0,0
nwe,pit,-9,11,0,0,5,-5,1,0,0,-3,1,0,7,-6,1,0,-13,5,0,0,1,5,0,0,1,-2,1,0,-6,-3,0,0,4,12,0,0,4,-2,1,0,-13,-3,0,0,0,-1,1,0,-9,-1,0,0,9,16,0,0,-6,7,0,0,8,-17,1,0,0,-3,1,0,-9,18,0,0
phi,was,3,1,1,0,-4,14,0,0,8,-6,1,0,7,-6,1,0,4,1,1,0,7,-20,1,0,11,4,1,0,-3,-13,1,0,-7,-9,1,0,2,14,0,0,-6,-9,1,0,1,4,0,0,-3,5,0,0,21,-17,1,0,-3,0,0,0,0,-17,1,0,-4,-14,1,0,5,8,0,0
chi,mia,4,-10,1,0,-1,-4,1,0,-9,-6,0,0,4,1,1,0,-5,5,0,0,-13,-10,0,0,11,14,0,0,1,4,0,0,-7,-10,1,0,6,-6,1,0,-13,3,0,0,-1,-9,1,0,2,10,0,0,14,-4,1,0,14,11,1,0,-3,0,0,0,9,16,0,0,-2,1,0,0
cin,buf,-6,0,0,0,-2,4,0,0,-9,-1,0,0,1,3,0,0,7,-6,1,0,-13,-3,0,0,0,-1,1,0,-1,0,0,0,0,-3,1,0,-9,-11,1,0,-4,-1,0,0,-13,-10,0,0,-3,0,0,0,14,2,1,0,-9,-6,0,0,-3,0,0,0,19,-3,1,0,8,12,0,0
dal,det,10,-3,1,0,-16,22,0,0,-6,12,0,0,18,-16,1,0,18,12,1,0,-14,-23,1,0,5,1,1,0,-3,19,0,0,-20,7,0,0,-11,-9,0,0,-3,0,0,0,14,2,1,0,-4,-1,0,0,-13,-10,0,0,-23,-14,0,0,1,-3,1,0,-6,-9,1,0,1,4,0,0
rai,pit,0,-3,1,0,10,-20,1,0,36,-9,1,0,-10,-13,1,0,19,-3,1,0,-1,-13,1,0,0,-3,1,0,-3,1,0,0,-6,8,0,0,3,16,0,0,4,-2,1,0,-13,-3,0,0,-9,11,0,0,5,-5,1,0,-9,-1,0,0,9,16,0,0,-6,7,0,0,8,-17,1,0
cle,jax,-3,3,0,0,11,-9,1,0,7,-6,1,0,0,-3,1,0,-23,-14,0,0,5,-5,1,0,0,-3,1,0,8,-17,1,0,-3,7,0,0,8,1,1,0,12,-6,1,0,-3,19,0,0,0,6,0,0,-6,7,0,0,12,18,0,0,-2,1,0,0,8,12,0,0,-14,-4,0,0
crd,kan,-5,13,0,0,1,4,0,0,12,15,0,0,-16,18,0,0,-20,10,0,0,-5,5,0,0,1,5,0,0,-5,-6,1,0,-17,8,0,0,6,26,0,0,-3,0,0,0,-10,-13,1,0,-7,1,0,0,-9,36,0,0,10,-20,1,0,36,-9,1,0,11,14,0,0,3,13,0,0
htx,nyj,1,8,0,0,0,6,0,0,-6,7,0,0,12,-6,1,0,-3,19,0,0,10,2,1,0,-3,0,0,0,4,1,1,0,-4,-14,1,0,3,-3,1,0,0,-3,1,0,-23,-14,0,0,11,-9,1,0,7,-6,1,0,14,2,1,0,-3,5,0,0,5,1,1,0,-3,0,0,0
was,oti,5,36,0,0,2,14,0,0,-6,-9,1,0,3,1,1,0,-4,14,0,0,-3,5,0,0,21,-17,1,0,-3,0,0,0,0,-17,1,0,-6,6,0,0,2,10,0,0,14,-4,1,0,-13,3,0,0,-1,-9,1,0,-3,0,0,0,-6,-3,0,0,8,-6,1,0,4,1,1,0
car,rav,-7,8,0,0,-20,11,0,0,-13,-3,0,0,-2,4,0,0,15,12,1,0,-3,-13,1,0,-6,7,0,0,-6,-5,0,0,-3,-6,1,0,-2,3,0,0,3,-13,1,0,14,11,1,0,4,-2,1,0,16,9,1,0,-1,-9,1,0,-1,0,0,0,3,13,0,0,-9,15,0,0
gnb,min,22,-16,1,0,-14,-23,1,0,5,1,1,0,-6,12,0,0,12,18,0,0,1,-3,1,0,6,-3,1,0,1,-2,1,0,-3,6,0,0,-10,4,0,0,4,1,1,0,-5,5,0,0,-1,-4,1,0,-9,-6,0,0,12,15,0,0,-13,-1,0,0,0,-3,1,0,0,-3,1,0
atl,ram,3,-2,1,0,4,-2,1,0,16,9,1,0,3,-13,1,0,14,11,1,0,15,12,1,0,-5,-6,1,0,-2,1,0,0,-3,0,0,0,-3,0,0,0,-3,-13,1,0,-6,-5,0,0,1,-7,1,0,-3,0,0,0,0,-3,1,0,-17,0,0,0,-17,8,0,0,1,-2,1,0
sea,nor,13,-5,1,0,-16,18,0,0,-20,10,0,0,1,4,0,0,12,15,0,0,18,12,1,0,5,-3,1,0,36,-9,1,0,-14,-6,0,0,11,-20,1,0,-3,-13,1,0,-6,7,0,0,-13,-3,0,0,0,-3,1,0,0,-1,1,0,5,-13,1,0,-13,5,0,0,-13,-3,0,0
sfo,tam,0,-3,1,0,1,-7,1,0,-3,0,0,0,-3,-13,1,0,-6,-5,0,0,-9,36,0,0,-3,1,0,0,-17,0,0,0,-9,-7,0,0,8,-7,1,0,-2,4,0,0,15,12,1,0,-20,11,0,0,-13,-3,0,0,16,9,1,0,-6,8,0,0,-13,-1,0,0,7,-3,1,0
nwe,clt,16,3,1,0,-9,11,0,0,5,-5,1,0,4,-2,1,0,-13,-3,0,0,7,-6,1,0,-13,5,0,0,1,5,0,0,1,-2,1,0,0,-6,1,0,1,3,0,0,7,-6,1,0,-2,4,0,0,-9,-1,0,0,-4,14,0,0,8,-6,1,0,12,8,1,0,-13,11,0,0
phi,nyg,36,5,1,0,3,1,1,0,-4,14,0,0,2,14,0,0,-6,-9,1,0,7,-6,1,0,4,1,1,0,7,-20,1,0,11,4,1,0,-3,10,0,0,18,-16,1,0,18,12,1,0,-16,22,0,0,-6,12,0,0,-20,10,0,0,-1,-13,1,0,-2,1,0,0,4,11,0,0
sdg,den,6,0,1,0,10,2,1,0,-3,0,0,0,-6,7,0,0,12,8,1,0,14,-4,1,0,7,-20,1,0,0,-3,1,0,18,-9,1,0,26,6,1,0,-7,1,0,0,-9,36,0,0,-3,0,0,0,-10,-13,1,0,-3,0,0,0,-6,-14,1,0,-14,-6,0,0,12,4,1,0
nwe,det,8,5,1,0,16,3,1,0,-9,11,0,0,0,-6,1,0,1,3,0,0,4,-2,1,0,-13,-3,0,0,7,-6,1,0,-13,5,0,0,-4,12,0,0,-11,-9,0,0,-3,0,0,0,10,-3,1,0,-16,22,0,0,-4,-1,0,0,-13,-10,0,0,-23,-14,0,0,1,-3,1,0
nor,dal,11,-4,1,0,11,-20,1,0,-3,-13,1,0,13,-5,1,0,-16,18,0,0,-13,-3,0,0,0,-3,1,0,0,-1,1,0,5,-13,1,0,12,-4,1,0,10,-3,1,0,-16,22,0,0,-11,-9,0,0,-3,0,0,0,18,-16,1,0,18,12,1,0,-14,-23,1,0,5,1,1,0
nyj,cin,7,4,1,0,3,-3,1,0,0,-3,1,0,1,8,0,0,0,6,0,0,11,-9,1,0,7,-6,1,0,14,2,1,0,-3,5,0,0,8,26,0,0,-6,0,0,0,-2,4,0,0,-9,-11,1,0,-4,-1,0,0,1,3,0,0,7,-6,1,0,-13,-3,0,0,0,-1,1,0
atl,gnb,11,-6,1,0,3,-2,1,0,4,-2,1,0,-3,0,0,0,-3,-13,1,0,3,-13,1,0,14,11,1,0,15,12,1,0,-5,-6,1,0,8,-20,1,0,22,-16,1,0,-14,-23,1,0,-10,4,0,0,4,1,1,0,-6,12,0,0,12,18,0,0,1,-3,1,0,6,-3,1,0
pit,buf,12,-20,1,0,3,16,0,0,4,-2,1,0,0,-3,1,0,10,-20,1,0,-9,11,0,0,5,-5,1,0,-9,-1,0,0,9,16,0,0,26,8,1,0,-9,-11,1,0,-4,-1,0,0,-6,0,0,0,-2,4,0,0,-3,0,0,0,14,2,1,0,-9,-6,0,0,-3,0,0,0
