0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
sfo,nwe,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,-20,3,22,-20,11,-23,19,-9,0,-7,26,-4,36,1,14,8,22,-16,6,3,0,1,8,-2,29,5
oti,nyj,0,4,-13,1,-4,1,14,-20,-3,28,-10,-4,12,11,3,0,-16,7,-9,15,-6,-13,-16,-17,-4,26,4,-10,-16,5,-14,7,3,6,12,-14,-6,0,-23,11
det,atl,-13,15,-3,4,10,12,8,11,-3,1,1,11,8,-9,5,1,-16,-10,3,0,11,-23,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,7,-6,0,-3,1,-6
mia,buf,1,-20,-10,4,-7,0,1,-2,-9,-4,-20,14,-3,0,7,-14,-6,-9,-6,-10,-6,27,-11,-8,11,-5,-10,-3,-4,-9,8,14,-14,-2,11,12,-4,-7,-20,22
cin,pit,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1,1,11,-10,-6,1,4,1,11,0,-3,-9,-3,-13,-10,-7,-10,1,-3,4,-11,1,-6,0,3
dal,nor,4,1,-3,-4,15,10,8,15,0,-3,15,0,-10,-4,1,6,-4,-9,6,8,18,-23,4,29,-10,0,-2,8,15,-6,8,4,5,-10,-9,11,12,5,8,1
oti,gnb,-9,-13,0,4,-13,1,-4,1,14,-20,-3,28,-10,-4,12,11,3,0,-16,7,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3,19,1,4,7
nwe,jax,11,18,19,-9,0,-7,26,-4,36,1,14,8,22,-16,6,3,0,1,8,-2,-20,1,-13,-6,-5,11,1,-4,14,20,-13,4,-9,8,-8,1,0,3,-20,18
kan,clt,-23,-8,-16,7,4,-2,-14,-6,-17,5,-10,-7,-10,8,-7,3,-13,15,-17,-14,-6,6,4,0,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,-10,-14,12
min,htx,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9,3,15,7,-16,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10,1,19,0,-6
sdg,nyj,-16,8,11,1,-10,-3,-10,-7,0,7,1,11,8,-10,-17,-16,1,12,1,8,-13,-9,-6,-13,-16,-17,-4,26,4,-10,-16,5,-14,7,3,6,12,-14,-6,0
was,phi,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4,15,3,-6,1,-10,11,0,-2,10,15,-1,7,-17,8,0,15,-10,5,-6,7,0,3,-9,-7
ram,tam,-1,13,-8,-11,-7,-10,8,-6,-10,4,1,1,-16,22,-3,7,-9,-6,-6,-20,-23,18,-2,0,0,8,0,1,4,-2,11,1,19,9,13,-6,5,12,15,-13
car,rai,8,-16,7,-3,-2,4,7,-1,-2,4,-9,13,-2,-10,-1,0,-9,-4,-11,-7,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,32,9,19,3,-7,3,0,-3,0
den,cle,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,8,0,11,-9,12,1,-2,8,-2,15,7,-16,-3,-6,-3,-9,-3,0,-8,2,-16,-17,-10,-6,11,1,4,18
chi,crd,-10,-2,-9,-2,-6,0,5,-13,-16,9,-17,-10,28,-3,0,-1,-10,-16,18,-20,15,-13,-23,35,-17,-16,-6,8,-4,0,-6,8,-20,1,-9,-2,-7,-4,-20,-6
rav,nyg,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20,8,6,-14,-17,-23,11,29,4,-7,-6,15,-13,-10,8,-3,1,6,1,4,0,3,-20,18,4
sea,sfo,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10,1,0,-7,-11,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,-20,3,22,-20
tam,atl,-10,5,-23,18,-2,0,0,8,0,1,4,-2,11,1,19,9,13,-6,5,12,8,-5,11,-23,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,7,-6,0,-3
buf,nyj,-13,1,-6,27,-11,-8,11,-5,-10,-3,-4,-9,8,14,-14,-2,11,12,-4,-7,-6,4,-13,-9,-6,-13,-16,-17,-4,26,4,-10,-16,5,-14,7,3,6,12,-14
pit,cle,-13,-10,1,4,1,11,0,-3,-9,-3,-13,-10,-7,-10,1,-3,4,-11,1,-6,-11,11,-2,15,7,-16,-3,-6,-3,-9,-3,0,-8,2,-16,-17,-10,-6,11,1
clt,htx,-3,-10,-6,6,4,0,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,-10,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10,1,19
oti,jax,-16,32,-9,-13,0,4,-13,1,-4,1,14,-20,-3,28,-10,-4,12,11,3,0,-7,0,-20,1,-13,-6,-5,11,1,-4,14,20,-13,4,-9,8,-8,1,0,3
car,nor,-6,-17,8,-16,7,-3,-2,4,7,-1,-2,4,-9,13,-2,-10,-1,0,-9,-4,11,8,18,-23,4,29,-10,0,-2,8,15,-6,8,4,5,-10,-9,11,12,5
det,chi,-5,8,-13,15,-3,4,10,12,8,11,-3,1,1,11,8,-9,5,1,-16,-10,5,-10,-10,-2,-9,-2,-6,0,5,-13,-16,9,-17,-10,28,-3,0,-1,-10,-16
cin,rav,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1,1,11,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20,8,6
nyg,phi,-9,10,-23,11,29,4,-7,-6,15,-13,-10,8,-3,1,6,1,4,0,3,-20,-3,4,-10,11,0,-2,10,15,-1,7,-17,8,0,15,-10,5,-6,7,0,3
sdg,rai,4,-6,-16,8,11,1,-10,-3,-10,-7,0,7,1,11,8,-10,-17,-16,1,12,-17,-6,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,32,9,19,3,-7,3,0
crd,sfo,-10,5,15,-13,-23,35,-17,-16,-6,8,-4,0,-6,8,-20,1,-9,-2,-7,-4,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,-20,3
den,kan,11,-11,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,8,0,11,-9,12,1,-10,-3,-23,-8,-16,7,4,-2,-14,-6,-17,5,-10,-7,-10,8,-7,3,-13,15
min,gnb,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9,3,15,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3,19,1
mia,nwe,1,-13,1,-20,-10,4,-7,0,1,-2,-9,-4,-20,14,-3,0,7,-14,-6,-9,0,-7,11,18,19,-9,0,-7,26,-4,36,1,14,8,22,-16,6,3,0,1
sea,ram,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10,1,0,5,-10,-1,13,-8,-11,-7,-10,8,-6,-10,4,1,1,-16,22,-3,7,-9,-6
dal,was,8,11,4,1,-3,-4,15,10,8,15,0,-3,15,0,-10,-4,1,6,-4,-9,4,-3,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4,15,3
htx,cin,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1
gnb,min,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9
clt,rav,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20
was,sea,5,-5,4,-3,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10
den,rav,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,8,0,11,-9,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20
sfo,gnb,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3
atl,sea,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,7,-6,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10
nwe,htx,5,-23,0,-7,11,18,19,-9,0,-7,26,-4,36,1,14,8,22,-16,6,3,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10
atl,sfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nwe,rav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sfo,rav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rav,den,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-10,20,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,8,0,11,-9
nwe,buf,5,-23,0,-7,11,18,19,-9,0,-7,26,-4,36,1,14,8,22,-16,6,3,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-3,-4,-9,8,14,-14,-2,11,12
cin,chi,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8,-6,1,3,1,5,-10,-10,-2,-9,-2,-6,0,5,-13,-16,9,-17,-10,28,-3,0,-1
mia,cle,-23,5,1,-13,1,-20,-10,4,-7,0,1,-2,-9,-4,-20,14,-3,0,7,-14,-13,1,-11,11,-2,15,7,-16,-3,-6,-3,-9,-3,0,-8,2,-16,-17,-10,-6
rai,clt,-2,1,-17,-6,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,32,9,19,3,-7,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10,1,36,4,-13,0,-3,-4,-10
det,min,1,3,-5,8,-13,15,-3,4,10,12,8,11,-3,1,1,11,8,-9,5,1,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13,-2,-9
pit,oti,1,-13,-13,-10,1,4,1,11,0,-3,-9,-3,-13,-10,-7,-10,1,-3,4,-11,15,-3,-16,32,-9,-13,0,4,-13,1,-4,1,14,-20,-3,28,-10,-4,12,11
nor,atl,15,21,11,8,18,-23,4,29,-10,0,-2,8,15,-6,8,4,5,-10,-9,11,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,7,-6
jax,kan,-3,15,-7,0,-20,1,-13,-6,-5,11,1,-4,14,20,-13,4,-9,8,-8,1,-20,15,-10,-3,-23,-8,-16,7,4,-2,-14,-6,-17,5,-10,-7,-10,8,-7,3
tam,nyj,-1,-6,-10,5,-23,18,-2,0,0,8,0,1,4,-2,11,1,19,9,13,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,-4,26,4,-10,-16,5,-14,7,3,6
car,sea,21,15,-6,-17,8,-16,7,-3,-2,4,7,-1,-2,4,-9,13,-2,-10,-1,0,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,-17,-10
crd,ram,-10,4,-10,5,15,-13,-23,35,-17,-16,-6,8,-4,0,-6,8,-20,1,-9,-2,-10,-3,5,-10,-1,13,-8,-11,-7,-10,8,-6,-10,4,1,1,-16,22,-3,7
sfo,gnb,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20,-10,-17,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8,7,-3
nyg,dal,19,-16,-9,10,-23,11,29,4,-7,-6,15,-13,-10,8,-3,1,6,1,4,0,-5,5,8,11,4,1,-3,-4,15,10,8,15,0,-3,15,0,-10,-4,1,6
phi,was,-16,19,-3,4,-10,11,0,-2,10,15,-1,7,-17,8,0,15,-10,5,-6,7,5,-5,4,-3,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,0,4
sdg,htx,1,-2,4,-6,-16,8,11,1,-10,-3,-10,-7,0,7,1,11,8,-10,-17,-16,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14,20,-10
nyj,nwe,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,-4,26,4,-10,-16,5,-14,7,0,-2,5,-23,0,-7,11,18,19,-9,0,-7,26,-4,36,1,14,8,22,-16
car,buf,-16,-11,21,15,-6,-17,8,-16,7,-3,-2,4,7,-1,-2,4,-9,13,-2,-10,-2,0,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-3,-4,-9,8,14,-14,-2
rav,cle,4,26,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,2,-8,-13,0,-13,1,-11,11,-2,15,7,-16,-3,-6,-3,-9,-3,0,-8,2,-16,-17
mia,clt,0,-13,-23,5,1,-13,1,-20,-10,4,-7,0,1,-2,-9,-4,-20,14,-3,0,-2,-6,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10,1,36,4,-13,0,-3
dal,kan,13,8,-5,5,8,11,4,1,-3,-4,15,10,8,15,0,-3,15,0,-10,-4,5,-21,-20,15,-10,-3,-23,-8,-16,7,4,-2,-14,-6,-17,5,-10,-7,-10,8
was,gnb,4,10,5,-5,4,-3,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-11,4,5,11,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6,1,-8
sdg,phi,5,8,1,-2,4,-6,-16,8,11,1,-10,-3,-10,-7,0,7,1,11,8,-10,10,4,-16,19,-3,4,-10,11,0,-2,10,15,-1,7,-17,8,0,15,-10,5
atl,ram,-6,0,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,0,-4,4,8,-4,-10,4,1,-10,-3,5,-10,-1,13,-8,-11,-7,-10,8,-6,-10,4,1,1,-16,22
chi,min,1,-2,3,1,5,-10,-10,-2,-9,-2,-6,0,5,-13,-16,9,-17,-10,28,-3,1,11,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7,-6,13
oti,htx,-7,-14,15,-3,-16,32,-9,-13,0,4,-13,1,-4,1,14,-20,-3,28,-10,-4,8,5,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17,-2,-14
crd,det,1,4,-10,4,-10,5,15,-13,-23,35,-17,-16,-6,8,-4,0,-6,8,-20,1,11,1,1,3,-5,8,-13,15,-3,4,10,12,8,11,-3,1,1,11,8,-9
nor,tam,0,-6,15,21,11,8,18,-23,4,29,-10,0,-2,8,15,-6,8,4,5,-10,-6,-5,-1,-6,-10,5,-23,18,-2,0,0,8,0,1,4,-2,11,1,19,9
nyg,den,8,13,19,-16,-9,10,-23,11,29,4,-7,-6,15,-13,-10,8,-3,1,6,1,26,4,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,8,0
rai,jax,-6,-2,-2,1,-17,-6,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,32,9,19,-21,5,-3,15,-7,0,-20,1,-13,-6,-5,11,1,-4,14,20,-13,4,-9,8
sea,sfo,-11,-16,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3,1,5,11,5,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,1,-20
pit,cin,-14,-7,1,-13,-13,-10,1,4,1,11,0,-3,-9,-3,-13,-10,-7,-10,1,-3,-2,1,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,0,8
kan,phi,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-16,7,4,-2,-14,-6,-17,5,-10,-7,7,10,10,4,-16,19,-3,4,-10,11,0,-2,10,15,-1,7,-17,8,0,15
dal,ram,-7,-6,13,8,-5,5,8,11,4,1,-3,-4,15,10,8,15,0,-3,15,0,1,8,4,1,-10,-3,5,-10,-1,13,-8,-11,-7,-10,8,-6,-10,4,1,1
nwe,tam,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9,0,-7,26,-4,36,1,14,8,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0,0,8,0,1,4,-2,11,1
car,nyg,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3,-2,4,7,-1,-2,4,-9,13,0,18,8,13,19,-16,-9,10,-23,11,29,4,-7,-6,15,-13,-10,8,-3,1
cin,gnb,-3,-13,-2,1,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17,8,-10,15,-3,5,11,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,8,-6
crd,nor,2,-2,1,4,-10,4,-10,5,15,-13,-23,35,-17,-16,-6,8,-4,0,-6,8,-7,-9,0,-6,15,21,11,8,18,-23,4,29,-10,0,-2,8,15,-6,8,4
was,det,-3,15,4,10,5,-5,4,-3,15,-2,8,5,-6,-7,15,8,8,-17,-10,-2,-2,2,11,1,1,3,-5,8,-13,15,-3,4,10,12,8,11,-3,1,1,11
rav,htx,-9,-17,4,26,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,32,-3,7,1,8,5,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14,-10,-17
oti,sdg,1,7,-7,-14,15,-3,-16,32,-9,-13,0,4,-13,1,-4,1,14,-20,-3,28,10,7,5,8,1,-2,4,-6,-16,8,11,1,-10,-3,-10,-7,0,7,1,11
cle,min,-17,-9,-13,0,-13,1,-11,11,-2,15,7,-16,-3,-6,-3,-9,-3,0,-8,2,7,8,1,11,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,-3,7
atl,mia,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,0,-4,4,8,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,-7,0,1,-2,-9,-4,-20,14
nyj,buf,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,-4,26,4,-10,-16,5,1,0,-2,0,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-3,-4,-9,8,14
sfo,clt,-20,6,11,5,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16,1,1,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10,1,36,4,-13
jax,sea,-14,-4,-21,5,-3,15,-7,0,-20,1,-13,-6,-5,11,1,-4,14,20,-13,4,6,-20,-11,-16,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,7,-3
pit,chi,-13,-3,-14,-7,1,-13,-13,-10,1,4,1,11,0,-3,-9,-3,-13,-10,-7,-10,8,7,1,-2,3,1,5,-10,-10,-2,-9,-2,-6,0,5,-13,-16,9,-17,-10
den,rai,18,0,26,4,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,7,0,13,-9,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,32
ram,sfo,-16,8,1,8,4,1,-10,-3,5,-10,-1,13,-8,-11,-7,-10,8,-6,-10,4,-16,4,-20,6,11,5,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,9,-16
rav,buf,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10,-10,-13,-3,4,1,0,-2,0,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-3,-4,-9
nyg,kan,-23,15,0,18,8,13,19,-16,-9,10,-23,11,29,4,-7,-6,15,-13,-10,8,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-16,7,4,-2,-14,-6,-17,5
det,chi,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,4,10,12,8,11,-3,1,17,0,8,7,1,-2,3,1,5,-10,-10,-2,-9,-2,-6,0,5,-13,-16,9
tam,crd,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0,0,8,0,1,4,-2,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,-23,35,-17,-16,-6,8,-4,0
sea,htx,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,5,-16,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,19,1,-13,11,8,20,14
cle,cin,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15,7,-16,-3,-6,-3,-9,-3,0,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,5,-17
jax,clt,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1,-13,-6,-5,11,1,-4,14,20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10,1,36
min,pit,4,8,7,8,1,11,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5,11,1,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,1,11,0,-3,-9,-3,-13,-10
oti,nyj,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,0,4,-13,1,-4,1,14,-20,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,-4,26,4,-10
sdg,dal,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,11,1,-10,-3,-10,-7,0,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,-3,-4,15,10,8,15,0,-3
phi,den,-7,3,7,10,10,4,-16,19,-3,4,-10,11,0,-2,10,15,-1,7,-17,8,14,-2,18,0,26,4,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,7,0
rai,was,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3,-6,-3,-13,11,-6,15,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,8,5,-6,-7,15,8,8,-17
nwe,atl,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9,0,-7,26,-4,36,1,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,0,-4
nor,mia,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,29,-10,0,-2,8,15,-6,4,0,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,-7,0,1,-2,-9,-4
cle,buf,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15,7,-16,-3,-6,-3,-9,0,-3,-3,4,1,0,-2,0,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-3
jax,ram,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1,-13,-6,-5,11,1,-4,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,-1,13,-8,-11,-7,-10,8,-6
chi,nor,9,17,17,0,8,7,1,-2,3,1,5,-10,-10,-2,-9,-2,-6,0,5,-13,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,29,-10,0,-2,8
cin,nwe,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10,-4,-3,-3,-10,11,-13,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9,0,-7,26,-4
gnb,det,7,11,15,-3,5,11,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,1,-3,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,4,10,12,8,11
mia,rav,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,-7,0,1,-2,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11,5,8,-3,0,-7,-10
nyg,phi,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,29,4,-7,-6,15,-13,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-10,11,0,-2,10,15,-1,7
sea,clt,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6,35,-23,0,-6,-2,1,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0,12,10,-3,-10
oti,kan,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,0,4,-13,1,-4,1,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-16,7,4,-2,-14,-6
car,crd,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3,-2,4,7,-1,-2,4,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,-23,35,-17,-16,-6,8
den,dal,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6,3,-10,8,0,-6,-14,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,-3,-4,15,10,8,15
sfo,htx,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11,4,-10,-10,-7,8,-2,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,19,1,-13,11,8
sdg,rai,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,11,1,-10,-3,-10,-7,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3,-6,-3,-13,11
atl,nyj,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7,0,-10,1,0,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,-4,26
nyg,chi,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,29,4,-7,-6,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10,-10,-2,-9,-2,-6,0
gnb,rav,-1,-14,7,11,15,-3,5,11,11,14,32,-16,-2,-10,4,-3,0,-9,-13,15,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11,5,8,-3,0
buf,cin,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1,-6,27,-11,-8,11,-5,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10,-4,-3,-3,-10
det,cle,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,4,10,12,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15,7,-16,-3,-6
kan,rai,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-16,7,4,-2,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3,-6,-3
htx,ram,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,19,1,-13,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,-1,13,-8,-11,-7,-10
nyj,pit,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13,-16,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,1,11,0,-3,-9,-3
phi,tam,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-10,11,0,-2,10,15,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0,0,8,0,1
car,min,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3,-2,4,7,-1,11,4,4,8,7,8,1,11,14,11,0,-17,13,-1,-2,-9,-9,0,-13,5
